,date,name,url,price,currency
3,2020-12-11 18:00:33.147491,silex400_2,https://rower.com.pl/merida-silex-400--2079478,6499.0,PLN
4,2020-12-11 18:00:33.147491,silex400_3,http://www.megastart.pl/rowery/turystyczne/silex/107-silex-400,6999.0,PLN
5,2020-12-11 18:00:33.147491,worek5L,https://8a.pl/worek-wodoszczelny-exped-fold-drybag-ul-s,59.49,PLN
6,2020-12-11 18:00:33.147491,worek4L,https://www.skalnik.pl/worek-ultra-sil-nano-4l-lime-sea-to-summit-656955,43.86,PLN
7,2020-12-11 18:00:33.147491,stuptuty,https://8a.pl/stuptuty-biegowe-inov-8-all-terrain-gaiter-black,71.99,PLN
8,2020-12-11 18:00:33.147491,ponczo,https://www.decathlon.pl/p/ponczo-my-liwskie-glenarm-100/_/R-p-10652,59.99,PLN
9,2020-12-11 18:00:33.147491,worek5L-2,https://8a.pl/lifeventure-ultralight-dry-bag-5-l,47.39,PLN
10,2020-12-11 18:00:33.147491,katadyn_1l,https://8a.pl/butelka-filtracyjna-katadyn-befree-1l,203.99,PLN
11,2020-12-11 18:00:33.147491,stuptuty_gore,https://8a.pl/stuptuty-trekmates-glenmore-gtx-ankle-gaiter-black,114.79,PLN
12,2020-12-11 18:00:33.147491,x-box x,https://www.x-kom.pl/p/577874-konsola-xbox-microsoft-xbox-series-x.html,2249.0,PLN
0,2020-12-11 18:01:33.380532,quilt,https://cumulus.equipment/pl_pl/spiwory/quilty-komfortery.html,889.0,PLN
1,2020-12-11 18:01:33.380532,esker,https://kross.eu/pl/rowery/szosowe/gravel/esker-4-0-zielony-czarny-polysk,4899.0,PLN
2,2020-12-11 18:01:33.380532,selex400_1,https://www.merida-bikes.com/pl-pl/bike/667/silex-400,6699.0,PLN
3,2020-12-11 18:01:33.380532,silex400_2,https://rower.com.pl/merida-silex-400--2079478,6499.0,PLN
4,2020-12-11 18:01:33.380532,silex400_3,http://www.megastart.pl/rowery/turystyczne/silex/107-silex-400,6999.0,PLN
5,2020-12-11 18:01:33.380532,worek5L,https://8a.pl/worek-wodoszczelny-exped-fold-drybag-ul-s,59.49,PLN
6,2020-12-11 18:01:33.380532,worek4L,https://www.skalnik.pl/worek-ultra-sil-nano-4l-lime-sea-to-summit-656955,43.86,PLN
7,2020-12-11 18:01:33.380532,stuptuty,https://8a.pl/stuptuty-biegowe-inov-8-all-terrain-gaiter-black,71.99,PLN
8,2020-12-11 18:01:33.380532,ponczo,https://www.decathlon.pl/p/ponczo-my-liwskie-glenarm-100/_/R-p-10652,59.99,PLN
9,2020-12-11 18:01:33.380532,worek5L-2,https://8a.pl/lifeventure-ultralight-dry-bag-5-l,47.39,PLN
10,2020-12-11 18:01:33.380532,katadyn_1l,https://8a.pl/butelka-filtracyjna-katadyn-befree-1l,203.99,PLN
11,2020-12-11 18:01:33.380532,stuptuty_gore,https://8a.pl/stuptuty-trekmates-glenmore-gtx-ankle-gaiter-black,114.79,PLN
12,2020-12-11 18:01:33.380532,x-box x,https://www.x-kom.pl/p/577874-konsola-xbox-microsoft-xbox-series-x.html,2249.0,PLN
0,2020-12-11 18:13:00.379048,quilt,https://cumulus.equipment/pl_pl/spiwory/quilty-komfortery.html,889.0,PLN
1,2020-12-11 18:13:00.379048,esker,https://kross.eu/pl/rowery/szosowe/gravel/esker-4-0-zielony-czarny-polysk,4899.0,PLN
2,2020-12-11 18:13:00.379048,selex400_1,https://www.merida-bikes.com/pl-pl/bike/667/silex-400,6699.0,PLN
3,2020-12-11 18:13:00.379048,silex400_2,https://rower.com.pl/merida-silex-400--2079478,6499.0,PLN
4,2020-12-11 18:13:00.379048,silex400_3,http://www.megastart.pl/rowery/turystyczne/silex/107-silex-400,6999.0,PLN
5,2020-12-11 18:13:00.379048,worek5L,https://8a.pl/worek-wodoszczelny-exped-fold-drybag-ul-s,59.49,PLN
6,2020-12-11 18:13:00.379048,worek4L,https://www.skalnik.pl/worek-ultra-sil-nano-4l-lime-sea-to-summit-656955,43.86,PLN
7,2020-12-11 18:13:00.379048,stuptuty,https://8a.pl/stuptuty-biegowe-inov-8-all-terrain-gaiter-black,71.99,PLN
8,2020-12-11 18:13:00.379048,ponczo,https://www.decathlon.pl/p/ponczo-my-liwskie-glenarm-100/_/R-p-10652,59.99,PLN
9,2020-12-11 18:13:00.379048,worek5L-2,https://8a.pl/lifeventure-ultralight-dry-bag-5-l,47.39,PLN
10,2020-12-11 18:13:00.379048,katadyn_1l,https://8a.pl/butelka-filtracyjna-katadyn-befree-1l,203.99,PLN
11,2020-12-11 18:13:00.379048,stuptuty_gore,https://8a.pl/stuptuty-trekmates-glenmore-gtx-ankle-gaiter-black,114.79,PLN
12,2020-12-11 18:13:00.379048,x-box x,https://www.x-kom.pl/p/577874-konsola-xbox-microsoft-xbox-series-x.html,2249.0,PLN
0,2020-12-11 18:14:31.056121,quilt,https://cumulus.equipment/pl_pl/spiwory/quilty-komfortery.html,889.0,PLN
1,2020-12-11 18:14:31.056121,esker,https://kross.eu/pl/rowery/szosowe/gravel/esker-4-0-zielony-czarny-polysk,4899.0,PLN
2,2020-12-11 18:14:31.056121,selex400_1,https://www.merida-bikes.com/pl-pl/bike/667/silex-400,6699.0,PLN
3,2020-12-11 18:14:31.056121,silex400_2,https://rower.com.pl/merida-silex-400--2079478,6499.0,PLN
4,2020-12-11 18:14:31.056121,silex400_3,http://www.megastart.pl/rowery/turystyczne/silex/107-silex-400,6999.0,PLN
5,2020-12-11 18:14:31.056121,worek5L,https://8a.pl/worek-wodoszczelny-exped-fold-drybag-ul-s,59.49,PLN
6,2020-12-11 18:14:31.056121,worek4L,https://www.skalnik.pl/worek-ultra-sil-nano-4l-lime-sea-to-summit-656955,43.86,PLN
7,2020-12-11 18:14:31.056121,stuptuty,https://8a.pl/stuptuty-biegowe-inov-8-all-terrain-gaiter-black,71.99,PLN
8,2020-12-11 18:14:31.056121,ponczo,https://www.decathlon.pl/p/ponczo-my-liwskie-glenarm-100/_/R-p-10652,59.99,PLN
9,2020-12-11 18:14:31.056121,worek5L-2,https://8a.pl/lifeventure-ultralight-dry-bag-5-l,47.39,PLN
10,2020-12-11 18:14:31.056121,katadyn_1l,https://8a.pl/butelka-filtracyjna-katadyn-befree-1l,203.99,PLN
11,2020-12-11 18:14:31.056121,stuptuty_gore,https://8a.pl/stuptuty-trekmates-glenmore-gtx-ankle-gaiter-black,114.79,PLN
12,2020-12-11 18:14:31.056121,x-box x,https://www.x-kom.pl/p/577874-konsola-xbox-microsoft-xbox-series-x.html,2249.0,PLN
0,2020-12-11 18:16:33.871348,quilt,https://cumulus.equipment/pl_pl/spiwory/quilty-komfortery.html,889.0,PLN
1,2020-12-11 18:16:33.871348,esker,https://kross.eu/pl/rowery/szosowe/gravel/esker-4-0-zielony-czarny-polysk,4899.0,PLN
2,2020-12-11 18:16:33.871348,selex400_1,https://www.merida-bikes.com/pl-pl/bike/667/silex-400,6699.0,PLN
3,2020-12-11 18:16:33.871348,silex400_2,https://rower.com.pl/merida-silex-400--2079478,6499.0,PLN
4,2020-12-11 18:16:33.871348,silex400_3,http://www.megastart.pl/rowery/turystyczne/silex/107-silex-400,6999.0,PLN
5,2020-12-11 18:16:33.871348,worek5L,https://8a.pl/worek-wodoszczelny-exped-fold-drybag-ul-s,59.49,PLN
6,2020-12-11 18:16:33.871348,worek4L,https://www.skalnik.pl/worek-ultra-sil-nano-4l-lime-sea-to-summit-656955,43.86,PLN
7,2020-12-11 18:16:33.871348,stuptuty,https://8a.pl/stuptuty-biegowe-inov-8-all-terrain-gaiter-black,71.99,PLN
8,2020-12-11 18:16:33.871348,ponczo,https://www.decathlon.pl/p/ponczo-my-liwskie-glenarm-100/_/R-p-10652,59.99,PLN
9,2020-12-11 18:16:33.871348,worek5L-2,https://8a.pl/lifeventure-ultralight-dry-bag-5-l,47.39,PLN
10,2020-12-11 18:16:33.871348,katadyn_1l,https://8a.pl/butelka-filtracyjna-katadyn-befree-1l,203.99,PLN
11,2020-12-11 18:16:33.871348,stuptuty_gore,https://8a.pl/stuptuty-trekmates-glenmore-gtx-ankle-gaiter-black,114.79,PLN
12,2020-12-11 18:16:33.871348,x-box x,https://www.x-kom.pl/p/577874-konsola-xbox-microsoft-xbox-series-x.html,2249.0,PLN
0,2020-12-11 18:18:32.498496,quilt,https://cumulus.equipment/pl_pl/spiwory/quilty-komfortery.html,889.0,PLN
1,2020-12-11 18:18:32.498496,esker,https://kross.eu/pl/rowery/szosowe/gravel/esker-4-0-zielony-czarny-polysk,4899.0,PLN
2,2020-12-11 18:18:32.498496,selex400_1,https://www.merida-bikes.com/pl-pl/bike/667/silex-400,6699.0,PLN
3,2020-12-11 18:18:32.498496,silex400_2,https://rower.com.pl/merida-silex-400--2079478,6499.0,PLN
4,2020-12-11 18:18:32.498496,silex400_3,http://www.megastart.pl/rowery/turystyczne/silex/107-silex-400,6999.0,PLN
5,2020-12-11 18:18:32.498496,worek5L,https://8a.pl/worek-wodoszczelny-exped-fold-drybag-ul-s,59.49,PLN
6,2020-12-11 18:18:32.498496,worek4L,https://www.skalnik.pl/worek-ultra-sil-nano-4l-lime-sea-to-summit-656955,43.86,PLN
7,2020-12-11 18:18:32.498496,stuptuty,https://8a.pl/stuptuty-biegowe-inov-8-all-terrain-gaiter-black,71.99,PLN
8,2020-12-11 18:18:32.498496,ponczo,https://www.decathlon.pl/p/ponczo-my-liwskie-glenarm-100/_/R-p-10652,59.99,PLN
9,2020-12-11 18:18:32.498496,worek5L-2,https://8a.pl/lifeventure-ultralight-dry-bag-5-l,47.39,PLN
10,2020-12-11 18:18:32.498496,katadyn_1l,https://8a.pl/butelka-filtracyjna-katadyn-befree-1l,203.99,PLN
11,2020-12-11 18:18:32.498496,stuptuty_gore,https://8a.pl/stuptuty-trekmates-glenmore-gtx-ankle-gaiter-black,114.79,PLN
12,2020-12-11 18:18:32.498496,x-box x,https://www.x-kom.pl/p/577874-konsola-xbox-microsoft-xbox-series-x.html,2249.0,PLN
0,2020-12-11 19:13:21.230356,quilt,https://cumulus.equipment/pl_pl/spiwory/quilty-komfortery.html,889.0,PLN
1,2020-12-11 19:13:21.230356,esker,https://kross.eu/pl/rowery/szosowe/gravel/esker-4-0-zielony-czarny-polysk,4899.0,PLN
2,2020-12-11 19:13:21.230356,selex400_1,https://www.merida-bikes.com/pl-pl/bike/667/silex-400,6699.0,PLN
3,2020-12-11 19:13:21.230356,silex400_2,https://rower.com.pl/merida-silex-400--2079478,6499.0,PLN
4,2020-12-11 19:13:21.230356,silex400_3,http://www.megastart.pl/rowery/turystyczne/silex/107-silex-400,6999.0,PLN
5,2020-12-11 19:13:21.230356,worek5L,https://8a.pl/worek-wodoszczelny-exped-fold-drybag-ul-s,59.49,PLN
6,2020-12-11 19:13:21.230356,worek4L,https://www.skalnik.pl/worek-ultra-sil-nano-4l-lime-sea-to-summit-656955,43.86,PLN
7,2020-12-11 19:13:21.230356,stuptuty,https://8a.pl/stuptuty-biegowe-inov-8-all-terrain-gaiter-black,71.99,PLN
8,2020-12-11 19:13:21.230356,ponczo,https://www.decathlon.pl/p/ponczo-my-liwskie-glenarm-100/_/R-p-10652,59.99,PLN
9,2020-12-11 19:13:21.230356,worek5L-2,https://8a.pl/lifeventure-ultralight-dry-bag-5-l,47.39,PLN
10,2020-12-11 19:13:21.230356,katadyn_1l,https://8a.pl/butelka-filtracyjna-katadyn-befree-1l,203.99,PLN
11,2020-12-11 19:13:21.230356,stuptuty_gore,https://8a.pl/stuptuty-trekmates-glenmore-gtx-ankle-gaiter-black,114.79,PLN
12,2020-12-11 19:13:21.230356,x-box x,https://www.x-kom.pl/p/577874-konsola-xbox-microsoft-xbox-series-x.html,2249.0,PLN
